_id,Region,CountryName,Brand,Store Number,Ownership Type,City,State/Province,Country
6609d38a84cdd505fad706e7,Asia,Indonesia,Starbucks,35622-94319,Licensed,Medan,SU,ID
6609d38a84cdd505fad706e8,Asia,Indonesia,Starbucks,31888-120065,Licensed,Yogyakarta,YO,ID
6609d38a84cdd505fad706e9,Europe,Ireland,Starbucks,24731-238865,Licensed,Bray,C,IE
6609d38a84cdd505fad706ea,Europe,Ireland,Starbucks,24079-235589,Licensed,Cork,C,IE
6609d38a84cdd505fad706eb,Europe,Ireland,Starbucks,49255-267804,Licensed,Cork,C,IE
6609d38a84cdd505fad706ec,Europe,Ireland,Starbucks,27322-247292,Licensed,Cork City,C,IE
6609d38a84cdd505fad706ed,Europe,Ireland,Starbucks,24733-238866,Licensed,Douglas,C,IE
6609d38a84cdd505fad706ee,Europe,Ireland,Starbucks,22648-222906,Licensed,Dublin,C,IE
6609d38a84cdd505fad706ef,Europe,Ireland,Starbucks,22807-224765,Licensed,Dublin,C,IE
6609d38a84cdd505fad706f0,Europe,Ireland,Starbucks,23171-228444,Licensed,Dublin,C,IE
6609d38a84cdd505fad706f1,Europe,Ireland,Starbucks,23995-234526,Licensed,Dublin,C,IE
6609d38a84cdd505fad706f2,Europe,Ireland,Starbucks,25382-240839,Licensed,Dublin 2,C,IE
6609d38a84cdd505fad706f3,Europe,Ireland,Starbucks,27403-247530,Licensed,Galway,C,IE
6609d38a84cdd505fad706f4,Europe,Ireland,Starbucks,24078-235588,Licensed,Kilkenny,C,IE
6609d38a84cdd505fad706f5,Europe,Ireland,Starbucks,27461-247764,Licensed,Limerick,C,IE
6609d38a84cdd505fad706f6,Europe,Ireland,Starbucks,27405-247529,Licensed,Limerick,C,IE
6609d38a84cdd505fad706f7,Europe,Ireland,Starbucks,24732-238864,Licensed,Lucan,C,IE
6609d38a84cdd505fad706f8,Europe,Ireland,Starbucks,48399-263286,Licensed,Arklow Co Wicklow,L,IE
6609d38a84cdd505fad706f9,Europe,Ireland,Starbucks,25907-242939,Licensed,Athlone,L,IE
6609d38a84cdd505fad706fa,Europe,Ireland,Starbucks,48032-261184,Licensed,Cabinteely Dublin,L,IE
6609d38a84cdd505fad706fb,Europe,Ireland,Starbucks,26204-243987,Licensed,Drogheda,L,IE
6609d38a84cdd505fad706fc,Europe,Ireland,Starbucks,49114-267115,Licensed,Dublin,L,IE
6609d38a84cdd505fad706fd,Europe,Ireland,Starbucks,18149-188371,Licensed,Dublin,L,IE
6609d38a84cdd505fad706fe,Europe,Ireland,Starbucks,18702-254728,Licensed,Dublin,L,IE
6609d38a84cdd505fad706ff,Europe,Ireland,Starbucks,32143-134144,Licensed,Dublin,L,IE
6609d38a84cdd505fad70700,Europe,Ireland,Starbucks,22548-222165,Licensed,Dublin,L,IE
6609d38a84cdd505fad70701,Europe,Ireland,Starbucks,21760-215146,Licensed,Dublin,L,IE
6609d38a84cdd505fad70702,Europe,Ireland,Starbucks,18696-194288,Licensed,Dublin,L,IE
6609d38a84cdd505fad70703,Europe,Ireland,Starbucks,47206-257264,Licensed,Dublin,L,IE
6609d38a84cdd505fad70704,Europe,Ireland,Starbucks,18705-194297,Licensed,Dublin,L,IE
6609d38a84cdd505fad70705,Europe,Ireland,Starbucks,22547-222164,Licensed,Dublin,L,IE
6609d38a84cdd505fad70706,Europe,Ireland,Starbucks,19209-199624,Licensed,Dublin,L,IE
6609d38a84cdd505fad70707,Europe,Ireland,Starbucks,18693-194285,Licensed,Dublin,L,IE
6609d38a84cdd505fad70708,Europe,Ireland,Starbucks,18707-194299,Licensed,Dublin,L,IE
6609d38a84cdd505fad70709,Europe,Ireland,Starbucks,48400-263287,Licensed,Dublin,L,IE
6609d38a84cdd505fad7070a,Europe,Ireland,Starbucks,16884-176567,Licensed,Dublin,L,IE
6609d38a84cdd505fad7070b,Europe,Ireland,Starbucks,47354-257845,Licensed,Dublin,L,IE
6609d38a84cdd505fad7070c,Europe,Ireland,Starbucks,18694-194286,Licensed,Dublin,L,IE
6609d38a84cdd505fad7070d,Europe,Ireland,Starbucks,20780-208185,Licensed,Dublin,L,IE
6609d38a84cdd505fad7070e,Europe,Ireland,Starbucks,15912-166846,Licensed,Dublin,L,IE
6609d38a84cdd505fad7070f,Europe,Ireland,Starbucks,27821-248845,Licensed,Dublin,L,IE
6609d38a84cdd505fad70710,Europe,Ireland,Starbucks,17251-180565,Licensed,Dublin,L,IE
6609d38a84cdd505fad70711,Europe,Ireland,Starbucks,26203-243985,Licensed,Dublin,L,IE
6609d38a84cdd505fad70712,Europe,Ireland,Starbucks,32272-134147,Licensed,Dublin,L,IE
6609d38a84cdd505fad70713,Europe,Ireland,Starbucks,18144-188372,Licensed,Dublin,L,IE
6609d38a84cdd505fad70714,Europe,Ireland,Starbucks,48398-263288,Licensed,Dublin,L,IE
6609d38a84cdd505fad70715,Europe,Ireland,Starbucks,18697-194289,Licensed,Dublin,L,IE
6609d38a84cdd505fad70716,Europe,Ireland,Starbucks,18706-194298,Licensed,Dublin,L,IE
6609d38a84cdd505fad70717,Europe,Ireland,Starbucks,18695-194287,Licensed,Dublin,L,IE
6609d38a84cdd505fad70718,Europe,Ireland,Starbucks,27819-248847,Licensed,Dublin,L,IE
6609d38a84cdd505fad70719,Europe,Ireland,Starbucks,28344-250584,Licensed,Dublin,L,IE
6609d38a84cdd505fad7071a,Europe,Ireland,Starbucks,18708-194300,Licensed,Dublin,L,IE
6609d38a84cdd505fad7071b,Europe,Ireland,Starbucks,21761-215149,Licensed,Dublin,L,IE
6609d38a84cdd505fad7071c,Europe,Ireland,Starbucks,16881-176566,Licensed,Dublin,L,IE
6609d38a84cdd505fad7071d,Europe,Ireland,Starbucks,18703-194295,Licensed,Dublin,L,IE
6609d38a84cdd505fad7071e,Europe,Ireland,Starbucks,29159-252791,Licensed,Dublin,L,IE
6609d38a84cdd505fad7071f,Europe,Ireland,Starbucks,21758-215144,Licensed,Dublin,L,IE
6609d38a84cdd505fad70720,Europe,Ireland,Starbucks,21757-215145,Licensed,Dublin,L,IE
6609d38a84cdd505fad70721,Europe,Ireland,Starbucks,20779-208184,Licensed,Dublin,L,IE
6609d38a84cdd505fad70722,Europe,Ireland,Starbucks,3779-145066,Licensed,Dublin,L,IE
6609d38a84cdd505fad70723,Europe,Ireland,Starbucks,15292-159464,Licensed,Dublin,L,IE
6609d38a84cdd505fad70724,Europe,Ireland,Starbucks,25692-242136,Licensed,Dublin,L,IE
6609d38a84cdd505fad70725,Europe,Ireland,Starbucks,27758-248669,Licensed,Dublin,L,IE
6609d38a84cdd505fad70726,Europe,Ireland,Starbucks,27404-247531,Licensed,Dublin 1,L,IE
6609d38a84cdd505fad70727,Europe,Ireland,Starbucks,26855-245864,Licensed,Dublin 1,L,IE
6609d38a84cdd505fad70728,Europe,Ireland,Starbucks,29161-252793,Licensed,Howth,L,IE
6609d38a84cdd505fad70729,Europe,Ireland,Starbucks,18704-194296,Licensed,Malahide,L,IE
6609d38a84cdd505fad7072a,Europe,Ireland,Starbucks,15038-156345,Licensed,Newbridge,L,IE
6609d38a84cdd505fad7072b,Europe,Ireland,Starbucks,18709-194301,Licensed,Swords,L,IE
6609d38a84cdd505fad7072c,Europe,Ireland,Starbucks,48710-264364,Licensed,Waterford,L,IE
6609d38a84cdd505fad7072d,Europe,Ireland,Starbucks,21762-215148,Licensed,Cork,M,IE
6609d38a84cdd505fad7072e,Europe,Ireland,Starbucks,25908-242938,Licensed,Cork,M,IE
6609d38a84cdd505fad7072f,Europe,Ireland,Starbucks,25691-242137,Licensed,Cork,M,IE
6609d38a84cdd505fad70730,Europe,Ireland,Starbucks,48222-262309,Licensed,Cork,M,IE
6609d38a84cdd505fad70731,Europe,Ireland,Starbucks,50642-275045,Licensed,Limerick,M,IE
6609d38a84cdd505fad70732,Asia,India,Starbucks,23149-228271,Joint Venture,Hyderabad,AP,IN
6609d38a84cdd505fad70733,Asia,India,Starbucks,23191-228548,Joint Venture,Hyderabad,AP,IN
6609d38a84cdd505fad70734,Asia,India,Starbucks,23193-228546,Joint Venture,Hyderabad,AP,IN
6609d38a84cdd505fad70735,Asia,India,Starbucks,23180-228545,Joint Venture,Hyderabad,AP,IN
6609d38a84cdd505fad70736,Asia,India,Starbucks,24457-238129,Joint Venture,Hyderabad,AP,IN
6609d38a84cdd505fad70737,Asia,India,Starbucks,23664-232349,Joint Venture,Hyderabad,AP,IN
6609d38a84cdd505fad70738,Asia,India,Starbucks,20874-208485,Joint Venture,Delhi,DL,IN
6609d38a84cdd505fad70739,Asia,India,Starbucks,29491-254065,Joint Venture,Delhi,DL,IN
